order_token,order_time,customer_token,merchant_token,merchant_category,merchant_category_desc,payment_type,email_host,customer_age,order_amount,days_to_card_expire,customer_postcode,customer_region,default_flag
540KO9TKTSH,2021-05-06 10:49:22.000000,718193KMCTFTY9,EKDTI4401,5912,Health,card-debit,yahoo.it,45,35.96,120,IT-001,Lazio,0
3264KQ0S6PKS,2021-06-16 10:44:26.000000,42E6F8KMCTL459,FKFSEJEE3,5977,Beauty,card-debit,gmail.com,55,83,1718,IT-100,Piemonte,0
1305KPI5049U,2021-06-01 07:14:57.000000,13BBE3KMCTN8VH,5KHZ389YT,5699,Fashion,card-credit,tiscali.it,57,23.94,880,IT-020,Lazio,0
3E1KON47KF7,2021-05-16 17:58:19.000000,DF867KMCTCUPB,4KDTI444H,5691,Fashion,card-credit,email.it,51,85,537,IT-281,Piemonte,0
F300KQGHV0VZ,2021-07-01 10:00:52.000000,6164EKMCT2VWQ,4KHYM2BLS,5999,Home & Garden,card-prepaid,gmail.com,35,81.9,1648,IT-220,Lombardia,0
55A3KOEJGQM1,2021-05-10 14:15:10.000000,D14BA5KMCTDYKA,DKNHM5T5X,5621,Fashion,card-credit,gmail.com,39,184.2,1759,IT-400,Emilia-Romagna,0
D2FAKP2SLMND,2021-05-21 15:59:49.000000,B58CEAKM14M5H3,AKHX7QQ3E,5661,Shoes & Accessories,card-prepaid,gmail.com,39,120,1773,IT-090,Sardegna,0
319AKO7EHFW0,2021-04-30 14:01:34.000000,32AF6BKMCTKJQZ,DKDTI449M,5977,Beauty,card-credit,gmail.com,24,55.9,1491,IT-400,Emilia-Romagna,0
0438KO9S9Y3I,2021-05-06 07:45:53.000000,3E0KO87VUJ1,FKLJNZY6H,5691,Fashion,card-credit,alice.it,49,114,1703,IT-269,Lombardia,0
6250KPXRTA17,2021-06-14 11:13:22.000000,5AE62KMCT5SGH,AKFI6IX5R,5977,Beauty,card-credit,gmail.com,48,36.99,1355,IT-950,Sicilia,0
119KPK9LPGR,2021-06-07 22:18:02.000000,6150DCKMCTE79C,4KDTI43YY,5719,Home & Garden,card-prepaid,gmail.com,29,64.7,453,IT-410,Emilia-Romagna,0
8264KPKAYMR2,2021-06-08 22:46:24.000000,325KOCI2AZP,FKFSEJEE3,5977,Beauty,card-debit,hotmail.it,27,68.6,818,IT-700,Puglia,0
2227KO7DA9QU,2021-04-30 17:26:08.000000,1E0KO7DAZ7M,9KEE07N8K,5691,Fashion,card-credit,gmail.com,55,97.9,1095,IT-410,Emilia-Romagna,0
7107KOED2RFL,2021-05-06 15:44:15.000000,7B724KMCT61WC,EKDTI445J,5691,Shoes & Accessories,card-credit,yahoo.it,29,158,755,IT-060,Umbria,0
F5CKOTR1ULT,2021-05-19 08:47:43.000000,81535KMCT2VOX,5KDTI440S,5691,Fashion,card-credit,alice.it,40,107.12,1720,IT-300,Veneto,0
F1AFKOCX8Q84,2021-05-08 15:07:22.000000,515179KMCTE7DP,6KDTI44A7,5977,Beauty,card-debit,libero.it,32,47.91,271,IT-840,Campania,0
B57KOWL1TE7,2021-05-21 06:58:08.000000,45B2F6KM9IJBH0,8KDTI440N,5977,Beauty,card-prepaid,gmail.com,27,41.95,42,IT-450,Veneto,0
C3F5KPQSW0EQ,2021-06-11 11:01:01.000000,540307KMCTO1F1,5KL7RYTLD,5944,Jewelry & Watches,card-prepaid,gmail.com,41,45,995,IT-840,Campania,0
C305KQB22V1Y,2021-06-25 16:06:56.000000,318138KMCTFTVQ,5KHZ389YT,5699,Fashion,card-credit,outlook.it,46,44.96,342,IT-330,Friuli-Venezia Giulia,0
974KQF7NJPO,2021-06-25 12:32:26.000000,0583DAKLZKBLQB,5KDTI441G,5712,Home & Garden,card-credit,gmail.com,53,55.46,157,IT-310,Veneto,0
2232KPGOWKRD,2021-06-05 08:18:53.000000,180KPGOXCCG,1KEV9BVAD,5941,Sport,card-credit,gmail.com,29,256.99,243,IT-100,Piemonte,0
2232KPJQHNTX,2021-06-04 09:35:01.000000,3B9KPJQHYQM,1KEV9BVAD,5941,Sport,card-credit,libero.it,44,362.99,330,IT-240,Lombardia,0
886KQ1YD6PJ,2021-06-18 08:38:09.000000,A42B3FKMCTOHDN,4KDTI441Y,5691,Fashion,card-prepaid,gmail.com,23,104,440,IT-700,Puglia,0
5217KOY2BABJ,2021-05-23 11:26:29.000000,3C3KOY2BJIA,9KDZSMUZC,5712,Home & Garden,card-debit,gmail.com,20,200.47,1745,IT-000,Lazio,0
3309KOVITGV7,2021-05-19 14:18:45.000000,18BKOVITZAF,CKI5XNTGB,5977,Other,card-credit,libero.it,53,56.5,835,IT-460,Lombardia,0
51DEKOJMXS9N,2021-05-11 08:58:12.000000,A4A485KKJTFVLK,0KDTI44BI,5912,Health,card-credit,hotmail.it,45,18.6,659,IT-141,Piemonte,0
01DEKOEMJX8L,2021-05-09 16:41:20.000000,2ADKODHNT5D,0KDTI44BI,5912,Health,card-prepaid,yahoo.com,32,112.15,969,IT-201,Lombardia,0
6305KOL4BS7P,2021-05-11 05:27:12.000000,267KOL4CB3V,5KHZ389YT,5699,Fashion,card-credit,gmail.com,36,87,1055,IT-100,Piemonte,0
C445KOU5321Y,2021-05-15 12:20:45.000000,E1A92KMCT2WR2,7KLL1IKE6,5691,Fashion,card-prepaid,gmail.com,51,173,1748,IT-900,Sicilia,0
9305KQ5G10QQ,2021-06-18 15:04:33.000000,30EKO3E82Z7,5KHZ389YT,5699,Fashion,card-debit,icloud.com,18,12.98,894,IT-810,Campania,0
0232KOJU6FBY,2021-05-14 11:12:55.000000,12AKO2PUR1L,1KEV9BVAD,5941,Sport,card-credit,libero.it,50,240.99,1209,IT-301,Veneto,0
72FEKOE4ZUX6,2021-05-09 12:01:22.000000,22F4C1KMCTL6VA,0KHXO1BEI,5691,Fashion,card-credit,gmail.com,47,30.7,908,IT-300,Veneto,0
C40KOYISLLK,2021-05-24 18:00:56.000000,42B2C0KMCTKKEO,EKDTI4401,5912,Health,card-prepaid,tiscali.it,46,118.99,284,IT-650,Abruzzo,0
F264KP3SQKZU,2021-05-27 09:49:14.000000,DAA83KMCT5ROY,FKFSEJEE3,5977,Beauty,card-prepaid,tiscali.it,38,59,1195,IT-570,Toscana,0
1246KPPART4Y,2021-06-07 10:02:12.000000,199KPPAQSCE,7KFF4YCI2,5661,Shoes & Accessories,card-prepaid,hotmail.it,54,58,1271,IT-020,Lazio,0
4CEKPQTHRFM,2021-06-10 11:32:15.000000,2A1KOFKZ1ER,6KDTI443Y,5941,Sport,card-credit,gmail.com,40,416,1756,IT-610,Marche,0
321AKP719QWU,2021-05-27 17:44:24.000000,2D0KP71A8WG,6KE8INTVQ,5941,Sport,card-credit,gmail.com,50,114,1831,IT-800,Campania,0
C25BKPJIR6MR,2021-06-08 07:39:14.000000,173KPJIRTXB,2KFMM7YHV,5719,Home & Garden,card-prepaid,gmail.com,26,494.95,1975,IT-411,Emilia-Romagna,0
A9FKQ3DQJEY,2021-06-20 09:10:48.000000,3D4KQ3DQWHN,AKDTI442N,5691,Fashion,card-credit,hotmail.it,35,84.9,1047,IT-730,Puglia,0
757CKPX1ARG6,2021-06-16 21:44:40.000000,62FB15KMCTLBPB,1KN92JXBM,5699,Shoes & Accessories,card-credit,libero.it,38,233.22,686,IT-200,Lombardia,0
A1AFKP6RDR1K,2021-05-30 11:14:14.000000,E21F08KMCTISYG,6KDTI44A7,5977,Beauty,card-debit,hotmail.it,33,27.69,1254,IT-980,Sicilia,0
31B6KPY8FZYU,2021-06-16 18:10:53.000000,304KPY8GE6K,6KDTI44AE,8999,Beauty,card-debit,gmail.com,29,292,990,IT-441,Emilia-Romagna,0
486KOIK6DWQ,2021-05-07 12:32:40.000000,308KOBU5D1K,4KDTI441Y,5691,Fashion,card-prepaid,gmail.com,18,34,997,IT-810,Campania,0
9264KOCIZ6AU,2021-05-08 07:47:53.000000,16BKOCIJZFH,FKFSEJEE3,5977,Beauty,card-credit,tiscali.it,48,216.4,148,IT-260,Lombardia,0
D33CKQBBHF2U,2021-06-22 22:28:33.000000,A2A232KMCTKD7O,FKIRB0BJ3,5977,Sport,card-credit,gmail.com,36,143.2,829,IT-191,Liguria,0
B8AKQCPPMK6,2021-06-23 18:07:55.000000,A2218EKMCTITGE,BKDTI4422,5691,Fashion,card-debit,gmail.com,27,49,1682,IT-001,Lazio,0
0305KQ0W23F7,2021-06-17 15:31:37.000000,82DC96KMCTKZ3N,5KHZ389YT,5699,Fashion,card-debit,gmail.com,40,67.85,897,IT-030,Lazio,0
6264KPKWTDLY,2021-06-05 06:06:11.000000,36E442KNYQWQVF,FKFSEJEE3,5977,Beauty,card-credit,hotmail.it,44,55.6,664,IT-001,Lazio,0
516BKPDZN4VV,2021-05-29 09:39:49.000000,F68E3EKNH4035I,2KDTI448B,5944,Jewelry & Watches,card-debit,yahoo.it,36,66,1341,IT-380,Trentino-Alto Adige,0
F4B8KPPPXJW2,2021-06-09 17:51:08.000000,A6KPPPYSKB,AKMAVSXDX,5977,Beauty,card-prepaid,gmail.com,28,25.9,691,IT-840,Campania,0
04B2KQG94R0X,2021-06-25 06:21:57.000000,595EFKMCT5IE8,FKM69TEUB,5699,Other,card-prepaid,libero.it,47,107.99,1191,IT-240,Lombardia,0
240DKOU9BSUR,2021-05-20 16:45:00.000000,969617KNINUXWR,6KLAPP1RU,5999,Health,card-prepaid,gmail.com,41,114.91,1536,IT-001,Lazio,0
6264KOZIMBKX,2021-05-25 10:50:19.000000,B2D308KMCTKTV1,FKFSEJEE3,5977,Beauty,card-prepaid,hotmail.it,26,54,1136,IT-060,Umbria,0
8305KPR3VDQJ,2021-06-07 14:39:26.000000,02C4E7KMCTKR2L,5KHZ389YT,5699,Fashion,card-credit,yahoo.it,41,82.6,205,IT-221,Lombardia,0
858BKPSRC5WS,2021-06-11 19:40:07.000000,219859KMCTH9Y0,FKNG3ERHK,5719,Home & Garden,card-prepaid,libero.it,48,98.48,1269,IT-100,Piemonte,0
A175KPFVZGR7,2021-06-05 20:45:04.000000,55A60FKM6OF4TD,1KDTI448L,5691,Fashion,card-debit,gmail.com,26,29.95,1187,IT-180,Liguria,0
340KQ6G7RJ9,2021-06-20 10:58:00.000000,A38E7KMCT3V6F,EKDTI4401,5912,Health,card-prepaid,libero.it,41,26.2,1321,IT-101,Piemonte,0
15B7KPXS9NKX,2021-06-13 06:08:01.000000,1BAKPV82OUL,8KNKBHDON,5621,Fashion,card-prepaid,gmail.com,39,68.9,1630,IT-478,Emilia-Romagna,0
512EKQARNSB5,2021-06-21 10:02:27.000000,20BKQAROBRK,DKDTI446M,5631,Shoes & Accessories,card-prepaid,icloud.com,34,105,222,IT-410,Emilia-Romagna,0
71EDKQ1CEVP8,2021-06-20 20:21:00.000000,17AKQ1CFFQ0,2KDTI44BX,5691,Fashion,card-prepaid,gmail.com,40,39.9,318,IT-460,Lombardia,0
D2CAKOGYNR0Q,2021-05-12 07:53:15.000000,454E00KLNL1AHZ,8KHAMPLGD,5999,Home & Garden,card-debit,live.it,30,96.91,510,IT-270,Lombardia,0
1305KQ9E7CV1,2021-06-24 10:42:51.000000,81340CKMCTDOCC,5KHZ389YT,5699,Fashion,card-credit,tiprinting.it,55,43.95,223,IT-001,Lazio,0
4232KO7F8FR4,2021-05-02 19:08:13.000000,75KO7AQNBM,1KEV9BVAD,5941,Sport,card-prepaid,gmail.com,35,50.98,1674,IT-040,Lazio,0
F232KP4CZWHN,2021-05-25 17:36:47.000000,30FKP4D0L69,1KEV9BVAD,5941,Sport,card-credit,live.it,24,159.99,160,IT-020,Lazio,0
45E6KQGPZV9I,2021-06-26 17:30:55.000000,96CA60KNT3PD4P,5KNU87KWQ,5691,Fashion,card-prepaid,gmail.com,56,96.9,1314,IT-440,Emilia-Romagna,0
F52BKOMGQH50,2021-05-13 07:45:01.000000,C2A34BKMCTKDFH,2KMXB0JII,5995,Other,card-credit,libero.it,60,78.48,779,IT-001,Lazio,0
557KO9C830B,2021-05-05 01:53:20.000000,E23236KMCTJ25O,8KDTI440N,5977,Beauty,card-prepaid,gmail.com,23,278.92,1428,IT-101,Piemonte,0
515CKPZUVHFH,2021-06-16 21:07:20.000000,550F47KL80JWVL,AKDTI447W,5691,Fashion,card-credit,virgilio.it,34,71.5,199,IT-041,Lazio,0
921AKQFICJYY,2021-06-30 15:52:17.000000,666C8FKNAP1V9Z,6KE8INTVQ,5941,Sport,card-prepaid,gmail.com,42,73.9,1343,IT-000,Lazio,0
657KPMGJICG,2021-06-10 10:53:21.000000,711883KMCTDCF2,8KDTI440N,5977,Beauty,card-credit,virgilio.it,51,89.8,573,IT-980,Sicilia,0
0232KO9B64RN,2021-05-02 02:10:44.000000,53C12AKMCTNDPC,1KEV9BVAD,5941,Sport,card-credit,libero.it,56,132.99,1428,IT-161,Liguria,0
C285KP3PRDKU,2021-05-22 05:58:37.000000,66293KMCT4Y9O,7KG9MJD3Z,5691,Fashion,card-credit,gmail.com,39,61.5,890,IT-370,Veneto,0
01E5KP2NZNWH,2021-05-22 10:54:51.000000,102KP2MXVGK,5KDTI44BP,5941,Auto & Moto,card-prepaid,gmail.com,45,94,1134,IT-960,Sicilia,0
F34BKPGRAC9C,2021-05-31 12:18:07.000000,29BKPGRAL7X,AKIYFWASK,5999,Home & Garden,card-prepaid,yahoo.it,63,64.8,455,IT-371,Veneto,0
825BKPOK0GTE,2021-06-09 21:01:13.000000,65457CKLLEAL17,2KFMM7YHV,5719,Home & Garden,card-credit,gmail.com,31,126.91,1242,IT-851,Basilicata,0
C11EKPYB5UU2,2021-06-14 16:15:43.000000,26A5F6KNLOW2LN,8KDTI4466,5691,Fashion,card-debit,gmail.com,58,14.37,473,IT-101,Piemonte,0
E40KPPGOFSQ,2021-06-10 12:05:34.000000,F1EEE5KMCTICAU,EKDTI4401,5912,Health,card-prepaid,hotmail.com,34,43.83,1392,IT-100,Piemonte,0
BDBKPYAN6XL,2021-06-12 19:18:36.000000,79KPFG1A5I,EKDTI444B,5999,Electronics,card-prepaid,hotmail.com,40,209.8,504,IT-840,Campania,0
12C1KOSL22AG,2021-05-17 14:26:04.000000,1A4KOSKWIWE,FKH4R8A9G,5977,Beauty,card-debit,libero.it,24,122.95,1690,IT-041,Lazio,0
FFCKPQSH4FT,2021-06-11 12:36:33.000000,9BKO5XEXHQ,0KDTI4458,5691,Fashion,card-credit,tiscali.it,61,86,751,IT-710,Puglia,0
8471KQ0QZ54L,2021-06-20 13:08:05.000000,236KQ0QQ5JP,7KLS3282Y,5999,Other,card-prepaid,tiscali.it,31,252.7,806,IT-401,Emilia-Romagna,0
8232KOSOCSSC,2021-05-17 14:57:46.000000,76B558KNONDDQ3,1KEV9BVAD,5941,Sport,card-credit,virgilio.it,49,453.99,260,IT-660,Abruzzo,0
1266KP41K82A,2021-05-22 13:01:46.000000,F5DD0FKMHVX6S8,5KFWD2GLU,5977,Beauty,card-prepaid,gmail.com,38,36.24,829,IT-001,Lazio,0
89DKPIQQPRC,2021-06-04 19:11:13.000000,C5C8CAKMDQI1DE,4KDTI442L,5691,Shoes & Accessories,card-credit,libero.it,32,101.3,515,IT-701,Puglia,0
657KOTN3SV3,2021-05-15 06:06:31.000000,C57385KLW2A75I,8KDTI440N,5977,Beauty,card-prepaid,outlook.com,31,101.9,1597,IT-269,Lombardia,0
21D4KPDOEUB4,2021-06-02 08:17:59.000000,46F32KMCT50RF,3KDTI44B8,5912,Health,card-debit,gmail.com,50,12.31,699,IT-001,Lazio,0
1346KQGV8SAX,2021-06-29 15:13:21.000000,229KOVGNGEX,6KIU829XL,5977,Beauty,card-credit,libero.it,48,51,825,IT-801,Campania,0
73EBKQHOQMCV,2021-07-02 07:56:49.000000,30DKQHORBM1,7KL6F4WCW,5261,Mom & Baby,card-prepaid,gmail.com,30,148.12,947,IT-900,Sicilia,0
351BKP8LQOU9,2021-05-31 15:09:54.000000,0DCCFKMCT6LX8,4KMVSAKAI,5611,Fashion,card-prepaid,sotgiu.com,48,95.95,369,IT-091,Sardegna,0
418FKP45BZKV,2021-05-25 17:13:51.000000,D88D7KMCT5FT4,2KDTI449B,5691,Fashion,card-credit,gmail.com,64,146,1741,IT-180,Liguria,0
A232KQ9WMWNR,2021-06-20 19:54:05.000000,218KQ9WO750,1KEV9BVAD,5941,Sport,card-prepaid,gmail.com,25,54.99,435,IT-301,Veneto,0
344KQHUSPX8,2021-07-02 11:42:57.000000,C3AC86KMCTN5U8,0KDTI4405,5949,Other,card-credit,scomansrl.it,50,267,1313,IT-840,Campania,0
C1DAKP5W51ZR,2021-05-26 21:43:44.000000,F270B0KMCTJQGA,EKDTI44BE,5941,Sport,card-prepaid,gmail.com,37,110.81,1010,IT-200,Lombardia,0
9405KPX5WIYX,2021-06-14 22:51:55.000000,F3KPVXMCU9,FKL88QMYT,5999,Electronics,card-prepaid,gmail.com,34,99.69,1297,IT-070,Sardegna,0
D4B3KPGXFTRX,2021-05-31 13:06:24.000000,24FKPGXGXRH,3KMAE562T,5661,Shoes & Accessories,card-credit,libero.it,39,91.5,1642,IT-900,Sicilia,0
B264KQI7933Y,2021-06-27 17:57:39.000000,426384KMCTJNUM,FKFSEJEE3,5977,Beauty,card-debit,gmail.com,33,2,367,IT-001,Lazio,0
B103KQDR77KX,2021-06-29 11:26:02.000000,74382EKMCTONM0,DKDTI445F,5944,Jewelry & Watches,card-debit,gmail.com,43,39,1558,IT-301,Veneto,0
D15AKQCN111K,2021-06-26 18:52:45.000000,C1B62DKMCTHQTU,DKDTI447U,5699,Shoes & Accessories,card-debit,libero.it,41,173,280,IT-501,Toscana,0
63A8KPBH5CJ3,2021-05-29 19:17:38.000000,75E384KMJ8NYEJ,DKKFBE190,5691,Fashion,card-prepaid,gmail.com,40,43.95,1463,IT-580,Toscana,0
F562KQ4874RX,2021-06-20 21:47:56.000000,25A9A5KM7P90S1,1KN0EF7HD,5691,Fashion,card-prepaid,gmail.com,35,62,1047,IT-000,Lazio,0
0570KQ9IFIUU,2021-06-26 11:33:38.000000,850228KL51A0X3,5KN7J41RU,5732,Electronics,card-prepaid,hotmail.it,36,350.99,1500,IT-810,Campania,0
C1D4KP1J8NQ3,2021-05-24 21:21:39.000000,79FA5KMCT5PJQ,3KDTI44B8,5912,Health,card-debit,gmail.com,40,52.74,192,IT-050,Umbria,0
B2FKOIL9OE5,2021-05-12 11:08:38.000000,912D4KMCT1ZV1,DKDTI43ZK,5691,Fashion,card-debit,gmail.com,50,51.9,387,IT-200,Lombardia,0
ADBKOT34CYZ,2021-05-16 20:43:42.000000,3BEKOT2XKKM,EKDTI444B,5999,Electronics,card-debit,gmail.com,28,444.8,1721,IT-420,Emilia-Romagna,0
79DKO9Q9JV4,2021-05-02 06:23:57.000000,95CF2BKMF1K7YX,4KDTI442L,5691,Shoes & Accessories,card-credit,studiogiolo.it,37,309,301,IT-450,Veneto,0
1264KP9KNS3T,2021-05-31 08:24:23.000000,744852KMCTOTTC,FKFSEJEE3,5977,Beauty,card-debit,gmail.com,41,227.5,1617,IT-280,Piemonte,0
D2F3KP157BEN,2021-05-20 12:12:48.000000,616C13KMCTEHJK,0KHQJWDX5,5691,Shoes & Accessories,card-prepaid,gmail.com,45,168,1774,IT-360,Veneto,0
F264KPZX2Z4C,2021-06-17 19:26:24.000000,D4KOHNM2FZ,FKFSEJEE3,5977,Beauty,card-debit,gmail.com,54,60,258,IT-660,Abruzzo,0
82B0KOIE1PLE,2021-05-08 07:07:56.000000,287KO11L7S2,AKGUMZQXG,5691,Fashion,card-debit,hotmail.it,37,33,114,IT-800,Campania,0
64E0KOPERANY,2021-05-14 04:44:38.000000,335KOPEROVR,0KMGRSITJ,5691,Shoes & Accessories,card-credit,gmail.com,30,58,930,IT-901,Sicilia,0
8305KQ470VQ4,2021-06-19 19:45:50.000000,C43647KMCTON8J,5KHZ389YT,5699,Fashion,card-prepaid,gmail.com,42,32.98,804,IT-900,Sicilia,0
E40KP8D6UW1,2021-05-25 16:02:08.000000,1427B0KMCTOGOD,EKDTI4401,5912,Health,card-prepaid,libero.it,62,20.47,1434,IT-161,Liguria,0
72F6KQ166XH4,2021-06-20 15:31:06.000000,6DBDCKMCT6LQH,6KHUO60M4,8043,Fashion,card-debit,virgilio.it,22,83.25,1141,IT-600,Marche,0
F1DEKOLOHURL,2021-05-09 18:57:34.000000,31604CKMCTEF7T,0KDTI44BI,5912,Health,card-credit,gmail.com,54,60.18,780,IT-001,Lazio,0
C9DKP3ZPJ0U,2021-05-25 13:11:04.000000,718A79KMCTH77C,4KDTI442L,5691,Shoes & Accessories,card-prepaid,virgilio.it,34,32.1,1651,IT-240,Lombardia,0
B305KQ51Q14W,2021-06-22 08:20:30.000000,B49BEEKKHK9NRH,5KHZ389YT,5699,Fashion,card-prepaid,hotmail.it,27,186.83,499,IT-800,Campania,0
4439KOZMYBG7,2021-05-21 08:02:56.000000,74107EKMCTO80T,DKLJQ7XQW,5651,Fashion,card-debit,gmail.com,53,10,740,IT-910,Sicilia,0
22F3KQ9THKZY,2021-06-25 15:56:16.000000,22AKOPZHF1K,0KHQJWDX5,5691,Shoes & Accessories,card-credit,gmail.com,56,282,343,IT-250,Lombardia,0
E175KP783OIC,2021-05-24 20:45:05.000000,32DKP784681,1KDTI448L,5691,Fashion,card-prepaid,gmail.com,53,37.95,980,IT-041,Lazio,0
FACKOV7TTYG,2021-05-22 08:48:03.000000,539E1KMCT3VDD,3KDTI4430,5941,Sport,card-prepaid,gmail.com,50,147,957,IT-100,Piemonte,0
F12EKOLQISJJ,2021-05-14 15:08:47.000000,95198AKLAKAJD5,DKDTI446M,5631,Shoes & Accessories,card-prepaid,gmail.com,47,129.9,630,IT-801,Campania,0
E33CKPDO4T97,2021-06-02 05:33:13.000000,11AKPDO53ZV,FKIRB0BJ3,5977,Sport,card-prepaid,gmail.com,29,128,579,IT-110,Valle dAosta,0
534BKPSAMKZK,2021-06-14 14:44:00.000000,466A02KNABLPCI,AKIYFWASK,5999,Home & Garden,card-debit,yahoo.it,41,59.6,1696,IT-120,Piemonte,0
221BKP54JOGF,2021-05-24 09:27:28.000000,E68DCEKNGYFTMX,4KE8MAWV4,5661,Shoes & Accessories,card-prepaid,gmail.com,32,43.99,797,IT-401,Emilia-Romagna,0
F232KPZHOJWM,2021-06-17 15:01:03.000000,25170DKL9PO03D,1KEV9BVAD,5941,Sport,card-debit,virgilio.it,24,292.99,380,IT-660,Abruzzo,0
C227KPBER74Z,2021-05-29 18:58:26.000000,E31F45KMCTLMK0,9KEE07N8K,5691,Fashion,card-prepaid,gmail.com,38,33.9,1312,IT-280,Piemonte,0
94ECKPWX6616,2021-06-11 18:38:25.000000,12EKPWX6OPQ,9KMMBSLGF,5977,Beauty,card-prepaid,gmail.com,40,58,291,IT-801,Campania,0
4BAKOZMJ8DL,2021-05-20 08:20:42.000000,11AKOZMJO13,DKDTI443E,5944,Jewelry & Watches,card-prepaid,gmail.com,20,215.83,132,IT-460,Lombardia,0
B2DBKOR39449,2021-05-18 10:41:15.000000,10AKOR39QM8,3KHEUP8LA,5499,Home & Garden,card-credit,gmail.com,45,194.64,1020,IT-090,Sardegna,0
F232KOID6Q37,2021-05-07 06:38:13.000000,15FF35KMOVPP2M,1KEV9BVAD,5941,Sport,card-debit,libero.it,44,44.98,1513,IT-741,Puglia,0
EC8KO7CXXLI,2021-05-04 14:03:42.000000,81F32AKMCTID57,FKDTI443S,5943,Other,card-prepaid,yahoo.it,48,213.71,183,IT-541,Toscana,0
934BKOG4WX7W,2021-05-06 18:05:51.000000,512E76KMCTDN8N,AKIYFWASK,5999,Home & Garden,card-prepaid,libero.it,49,183,634,IT-810,Campania,0
E3ADKPWYR0G8,2021-06-14 17:17:44.000000,2A9KPWYGOU7,2KKGLUM18,5691,Fashion,card-debit,gmail.com,17,88.6,778,IT-741,Puglia,0
540KO7INW4L,2021-05-04 19:17:47.000000,897C8KMCT5IRD,EKDTI4401,5912,Health,card-prepaid,gmail.com,32,28.77,1126,IT-090,Sardegna,0
F2FEKOR7QGPH,2021-05-16 10:49:00.000000,262KOR7R5XS,0KHXO1BEI,5691,Fashion,card-credit,hotmail.it,37,69.8,1599,IT-101,Piemonte,0
E219KOLP2YSU,2021-05-15 14:11:01.000000,018A68KMCTH76V,FKE8I2F4B,5719,Home & Garden,card-prepaid,gmail.com,38,150.37,203,IT-801,Campania,0
B264KO5REYI3,2021-05-04 14:48:06.000000,C1BCC4KMCTHS4O,FKFSEJEE3,5977,Beauty,card-credit,libero.it,42,207,396,IT-400,Emilia-Romagna,0
E25BKQ0H6HWG,2021-06-15 04:40:57.000000,0468D7KMCTP3WJ,2KFMM7YHV,5719,Home & Garden,card-prepaid,gmail.com,79,521.01,1353,IT-880,Calabria,0
61DEKPGQ67UY,2021-05-31 09:01:07.000000,235KPFJJYLR,0KDTI44BI,5912,Health,card-prepaid,tiscali.it,65,140.59,1308,IT-201,Lombardia,0
51D4KOV78KXZ,2021-05-20 11:09:00.000000,11E72CKMCTI7JK,3KDTI44B8,5912,Health,card-prepaid,libero.it,52,90,1323,IT-070,Sardegna,0
E101KOYS7EBO,2021-05-20 19:59:40.000000,141KOYS8FLA,6KDTI445D,5691,Shoes & Accessories,card-credit,hotmail.com,50,366,680,IT-200,Lombardia,0
7243KOXF5C41,2021-05-17 20:39:37.000000,447C5AKMCTPB22,3KFDSYKRC,5977,Beauty,card-prepaid,libero.it,66,5.02,499,IT-340,Friuli-Venezia Giulia,0
FDBKQDS91I9,2021-06-25 15:15:12.000000,F9A9BKMCT5JBG,EKDTI444B,5999,Electronics,card-prepaid,hotmail.it,31,208.9,979,IT-000,Lazio,0
59EKQBAXRF6,2021-06-22 21:12:51.000000,A2KQBAYFS5,4KDTI442M,5977,Beauty,card-prepaid,hotmail.it,31,101.99,1407,IT-810,Campania,0
3320KOLYUQWN,2021-05-12 22:54:29.000000,1C4KOLYW5M2,DKIHHB1TK,5661,Fashion,card-debit,gmail.com,27,78,750,IT-800,Campania,0
D305KOO8IYU5,2021-05-12 12:08:39.000000,340KOO8JUKT,5KHZ389YT,5699,Fashion,card-prepaid,hotmail.it,35,27,263,IT-501,Toscana,0
81D4KOPM5FCT,2021-05-13 13:29:03.000000,F2808AKMCTJYQW,3KDTI44B8,5912,Health,card-debit,gmail.com,35,50.03,382,IT-950,Sicilia,0
A74KO778JXN,2021-04-30 11:37:39.000000,354KO778UM9,5KDTI441G,5712,Home & Garden,card-credit,gmail.com,37,84,913,IT-350,Veneto,0
B264KPJQGZV9,2021-06-06 12:11:15.000000,33BKPJQHE83,FKFSEJEE3,5977,Beauty,card-prepaid,gmail.com,26,108,300,IT-830,Campania,0
6101KPEK32EJ,2021-06-01 22:37:51.000000,341D0AKMCTOAI0,6KDTI445D,5691,Shoes & Accessories,card-credit,gmail.com,33,495,273,IT-431,Emilia-Romagna,0
F175KQ2BO4YY,2021-06-21 11:50:52.000000,2CBKQ2BOLPY,1KDTI448L,5691,Fashion,card-credit,alice.it,32,59,1717,IT-920,Sicilia,0
334BKQ5MOHS8,2021-06-23 19:57:32.000000,94E515KKY475OR,AKIYFWASK,5999,Home & Garden,card-prepaid,gmail.com,41,41.8,711,IT-810,Campania,0
4232KPJHCE7U,2021-06-05 11:04:03.000000,8624EAKMWGL9M4,1KEV9BVAD,5941,Sport,card-credit,gmail.com,39,65.99,1396,IT-890,Calabria,0
A305KQGAB3JX,2021-07-01 09:14:39.000000,CCB4AKMCT6CSO,5KHZ389YT,5699,Fashion,card-debit,libero.it,30,39.9,1799,IT-150,Piemonte,0
D305KPH88RQX,2021-06-04 19:01:51.000000,E61473KMTGRPCI,5KHZ389YT,5699,Fashion,card-credit,gmail.com,40,23.95,485,IT-740,Puglia,0
